ACCIONA,136.900,0.66,0.90,17.31,137.800,136.000,19021,7510,14:15
ACERINOX,11.720,-0.47,-0.05,29.73,11.850,11.625,307758,3171,14:11
ACS,25.650,-0.04,-0.01,-3.96,25.870,25.400,210965,7969,14:17
AENA,140.800,-0.74,-1.05,-0.98,143.650,140.350,27113,21120,14:16
ALMIRALL,13.960,-0.78,-0.11,29.63,14.070,13.760,165536,2486,14:12
AMADEUS IT GROUP,58.320,-0.44,-0.26,-2.08,59.100,57.900,183802,26273,14:15
ARCELORMITTAL,25.390,-0.49,-0.12,33.28,25.740,24.990,274524,28000,14:15
BANCO SABADELL,0.630,-0.28,-0.00,77.97,0.646,0.621,10309002,3545,14:16
BANKINTER,4.705,0.04,0.00,37.76,4.748,4.671,572002,4229,14:17
BBVA,4.982,-0.28,-0.01,25.12,5.039,4.929,4750770,33216,14:16
CAIXABANK,2.780,0.11,0.00,32.32,2.813,2.743,3676703,22409,14:16
CELLNEX TELECOM,47.090,1.49,0.69,3.50,47.680,46.540,304130,31990,14:15
CIE AUTOMOTIVE,24.200,-0.66,-0.16,10.93,24.460,24.000,70417,2966,14:05
COLONIAL,8.595,-0.92,-0.08,7.10,8.810,8.520,118126,4367,14:15
ENAGAS,19.110,0.10,0.02,6.37,19.160,19.015,140429,5007,14:16
ENDESA,23.110,1.05,0.24,3.40,23.160,22.910,198972,24468,14:16
FERROVIAL,23.830,0.08,0.02,6.30,24.100,23.700,119694,17810,14:14
FLUIDRA,32.350,1.25,0.40,54.42,32.500,31.550,162090,6329,14:14
GRIFOLS,23.230,-0.68,-0.16,-2.72,23.440,23.140,223037,9899,14:12
IAG,2.232,-1.28,-0.03,24.62,2.288,2.211,7672993,11096,14:16
IBERDROLA,11.330,0.53,0.06,-1.82,11.345,11.245,1460420,72718,14:15
INDITEX,31.700,-1.18,-0.38,23.18,32.150,31.670,636214,98798,14:16
INDRA,8.050,-0.37,-0.03,15.33,8.100,8.015,157987,1422,14:17
MAPFRE,1.839,0.19,0.00,15.44,1.866,1.821,2430981,5663,14:17
MELIÁ HOTELS,6.686,-0.71,-0.05,16.89,6.780,6.606,234632,1474,14:14
MERLIN PROP,8.902,-0.63,-0.06,18.33,9.094,8.820,165807,4182,14:15
NATURGY,21.500,0.14,0.03,16.84,21.540,21.430,113622,20847,14:15
PHARMA MAR,82.800,-0.12,-0.10,17.38,84.100,82.400,34535,1520,14:14
RED ELÉCTRICA,16.215,0.03,0.01,-1.78,16.310,16.160,261261,8774,14:16
REPSOL,10.790,-0.92,-0.10,30.79,10.958,10.682,1929965,16481,14:16
SANTANDER,3.299,0.18,0.01,31.09,3.336,3.253,12180726,57198,14:16
SIEMENS GAMESA,26.530,1.57,0.41,-19.82,27.050,26.180,224599,18071,14:15
SOLARIA,16.065,1.42,0.23,-32.04,16.190,15.775,260413,2007,14:14
TELEFÓNICA,4.123,-0.94,-0.04,27.06,4.199,4.097,5246257,22444,14:16
VISCOFAN,58.350,0.43,0.25,0.52,58.500,58.000,9249,2713,13:59
